Year-Month,3 Month T-Bill Rate,Yield Curve Slope,Reer Change,Change Oil Price,CPI,Unemployment Rate Change
2013-03,-0.03500000387430191,0.03399999439716339,0.010936347997050788,0.0562737657082224,-0.5040279999999999,-0.025974025974025983
2013-04,-0.019999995827674866,-0.19200005382299423,-0.005834447550747468,-0.03877408353696299,-0.41081100000000004,0.013333333333333197
2013-05,-0.015000002458691597,0.48400008864700794,0.007213595794106631,-0.01594262656072587,0.29888000000000003,-0.013157894736842035
2013-06,0.0,0.29899988882243633,0.00825443068706,0.04990753807728976,0.3924519999999998,0.0
2013-07,0.0,0.11500000953674316,0.005538165181796284,0.08771749621848768,0.20626500000000014,-0.026666666666666727
2013-08,-0.009999999776482582,0.16600013710558414,-0.0031130268199233146,0.024945280177404605,-0.4423140000000001,-0.013698630136986245
2013-09,-0.014999999664723873,-0.1290000630542636,-0.0048042277203940165,-0.04941941123470672,-0.33344299999999993,0.0
2013-10,0.027999999932944775,-0.11599995382130146,-0.013999517258025507,-0.058145260150196054,-0.22131230000000002,0.0
2013-11,0.02199999988079071,0.20499988179653883,0.005018359853121046,-0.037974643463533075,0.27345929999999996,-0.04166666666666663
2013-12,0.008000001311302185,0.299000084400177,-0.0006089392278649797,0.06147537611301779,0.264664,-0.02898550724637683
2014-01,-0.05300000123679638,-0.2970000375062227,0.010967584694126176,-0.009449302199532328,0.07721100000000014,-0.014925373134328401
2014-02,0.033000001683831215,-0.09599999338388443,0.0009643201542912649,0.052313043244166746,-0.45259800000000006,0.015151515151515138
2014-03,-0.015000000596046448,0.11300005950033665,0.003492292870905578,-0.009844960940532776,0.3858539999999999,0.0
2014-04,-0.008000001311302185,-0.08200004696846008,-0.001920076803072046,-0.018113840658768643,0.440655,-0.07462686567164178
2014-05,0.009999999776482582,-0.2089999858289957,-0.0008416496332813717,0.029777434171992967,0.1742530000000002,0.016129032258064502
2014-06,-0.009999999776482582,0.07900001481175423,0.003369434416365946,0.02589819575328489,-0.054769999999999985,-0.031746031746031744
2014-07,-0.0020000003278255463,0.03199996240437031,-0.002878388102662499,-0.0683306860582793,-0.0800120000000002,0.016393442622950838
2014-08,0.0,-0.21500005945563316,0.0056531152273273655,-0.022511960127261754,-0.29271800000000003,-0.016129032258064613
2014-09,-0.004999998956918716,0.16999996080994606,0.012199497667743087,-0.05002079479114929,-0.04169200000000006,-0.032786885245901565
2014-10,-0.01000000024214387,-0.16799985757097602,0.00909842845326736,-0.1164984896879313,0.00642100000000001,-0.03389830508474578
2014-11,0.001999999862164259,-0.1530000325292349,0.011007025761124112,-0.17866897474636334,-0.341985,0.01754385964912264
2014-12,0.03200000058859587,-0.053999930154532194,0.016562427611767294,-0.19470900636451804,-0.5658616999999999,-0.034482758620689724
2015-01,-0.03200000058859587,-0.4310001228004694,0.019140936538680764,-0.09442460552041898,-0.8458416200000001,0.017857142857143016
2015-02,0.0030000004917383194,0.29200014006346464,0.012297372833985465,0.031509050376855585,0.06421852,-0.03508771929824561
2015-03,0.01699999999254942,-0.08200007770210505,0.020872446162341296,-0.04340835852635849,-0.048507589999999996,-0.018181818181818077
2015-04,-0.02000000048428774,0.14899998903274536,-0.005517092167892534,0.25273115503427057,-0.12588001000000001,0.0
2015-05,-0.001999999862164259,0.031000024173408747,-0.004459915152833838,0.011235924147980025,0.15958465,0.03703703703703698
2015-06,0.00699999975040555,0.23100000992417336,0.009615384615384803,-0.013764478057361251,0.16370395,-0.05357142857142849
2015-07,0.047999998554587364,-0.17100011324509978,0.015909090909090873,-0.20766776585366853,0.045798599999999995,-0.01886792452830177
2015-08,-0.054999998304992914,0.09800012083724141,0.014062000639181838,0.04414265446103838,0.02550950000000002,-0.019230769230769384
2015-09,0.001999999862164259,-0.19700010307133198,0.0037819098644815696,-0.08353659647597966,-0.23120905000000003,-0.019607843137254832
2015-10,0.06300000380724669,0.030000076163560152,-0.00973312401883819,0.03326679962128831,0.20670414999999998,0.0
2015-11,0.10199999809265137,0.02799991797655821,0.014056224899598346,-0.10603130737346833,0.33122319999999994,0.020000000000000018
2015-12,-0.02199999988079071,0.1750001162290573,0.004898384575299675,-0.11068428430878141,0.2277222000000001,-0.019607843137254832
2016-01,0.15200001001358032,-0.5120000690221786,0.024061398050196914,-0.09233266466278345,0.6435671999999999,-0.040000000000000036
2016-02,0.007999986410140991,-0.046999961137771606,-0.0139760988454527,0.003866777877614469,-0.3552869999999999,0.02083333333333348
2016-03,-0.11499999463558197,0.16899998486042023,-0.016741988496302374,0.1360000045211227,-0.16526380000000007,0.020408163265306145
2016-04,0.0,-0.0820000022649765,-0.012848636790974699,0.19770469447548455,0.2725738000000001,0.020000000000000018
2016-05,0.08999998867511749,-0.07500000298023224,0.013968253968253963,0.0692508804873242,-0.10578700000000008,-0.05882352941176472
2016-06,-0.034999996423721313,-0.22099997103214264,0.006470465456063446,-0.015682213177099058,-0.021996499999999974,0.02083333333333348
2016-07,-0.008000001311302185,-0.05700008571147919,0.004251347988386556,-0.1392510470092554,-0.17018770000000005,-0.020408163265306256
2016-08,0.07999999821186066,0.022000014781951904,-0.008879710893133663,0.07451928852225409,0.23573620000000006,0.02083333333333348
2016-09,-0.06000000238418579,0.18000008165836334,0.006459006146473545,0.07919465000238524,0.40090899999999996,0.020408163265306145
2016-10,0.034999996423721313,0.13099995255470276,0.008073698374909455,-0.028606986320467653,0.17220400000000002,-0.019999999999999907
2016-11,0.1730000078678131,0.3960000276565552,0.023308347879658964,0.05505757538952083,0.05654899999999996,-0.04081632653061229
2016-12,0.01199999451637268,0.2390000820159912,0.015051173991571298,0.08656963416018293,0.38208500000000023,0.0
2017-01,0.02000001072883606,-0.0030001401901245117,0.0018782127323051512,-0.01693968404195434,0.4254199999999999,0.0
2017-02,0.023000001907348633,-0.09599992632865906,-0.014898865318204169,0.022722910756239667,0.2379159999999998,-0.021276595744680993
2017-03,0.2149999737739563,-0.15400010347366333,-0.005508814102564097,-0.06313645534872347,-0.3573459999999997,-0.04347826086956508
2017-04,0.041999995708465576,0.05900013446807861,-0.007452915701480656,-0.025098748643558433,-0.18092200000000025,0.0
2017-05,0.17000001668930054,-0.21399998664855957,-0.00416032470826988,-0.020474398920347192,-0.3248119999999999,0.0
2017-06,0.042999982833862305,0.2329999804496765,-0.013144487466884125,-0.047185405498690325,-0.24139,-0.022727272727272818
2017-07,0.06000000238418579,-0.027000010013580322,-0.014248838409912201,0.08970454325132504,0.09448999999999996,0.0
2017-08,-0.07499998807907104,-0.03600001335144043,-0.01256939352676234,-0.05860073219075401,0.21099599999999996,0.023255813953488413
2017-09,0.050000011920928955,0.07999992370605469,-0.0073194017184682325,0.09400801756812283,0.29399,-0.022727272727272818
2017-10,0.09500002861022949,0.004999935626983643,0.01560162427869205,0.052448287114488235,-0.19183499999999976,-0.023255813953488302
2017-11,0.11500000953674316,0.021000146865844727,-0.00021043771043782744,0.05553513053412562,0.161454,0.0
2017-12,0.11699998378753662,-0.0140000581741333,-0.006735424121237621,0.052613180536325244,-0.09350100000000028,-0.023809523809523947
2018-01,0.07499992847442627,0.35700011253356934,-0.017800381436745005,0.07133408339299718,-0.03857400000000011,-0.024390243902438935
2018-02,0.18800008296966553,0.034999847412109375,-0.010895361380798274,-0.04773681147900277,0.14128700000000016,0.02499999999999991
2018-03,0.05199992656707764,0.009000062942504883,0.005344094230559593,0.053536714543056974,0.14791599999999994,-0.024390243902438935
2018-04,0.09300005435943604,0.15400004386901855,0.0027120850509871897,0.05589770737525335,0.10303299999999993,0.0
2018-05,0.10699999332427979,-0.12800002098083496,0.031050524721410788,-0.022312947150448403,0.33826800000000024,-0.050000000000000044
2018-06,0.009999990463256836,0.1239999532699585,0.016894018887722906,0.10605609357479584,0.07053600000000015,0.05263157894736836
2018-07,0.10500001907348633,0.019999980926513672,0.002579713135899331,-0.07269048251829491,0.07796699999999968,-0.050000000000000044
2018-08,0.0700000524520874,-0.07600009441375732,0.0048373816385343105,0.015125085561615403,-0.25033499999999975,0.0
2018-09,0.09500002861022949,0.1780000925064087,-0.00010242753252065473,0.049426888214946896,-0.4222079999999999,-0.02631578947368407
2018-10,0.12800002098083496,0.06999993324279785,0.005531653349723387,-0.10839593776663825,0.245498,0.027027027027026973
2018-11,0.029999971389770508,-0.04799985885620117,0.00896495517522422,-0.22018064294852802,-0.3458690000000004,0.0
2018-12,-0.00800013542175293,-0.2889997959136963,-0.004947495961227899,-0.10838406488685415,-0.26644199999999985,0.026315789473684292
2019-01,0.039999961853027344,-0.09900021553039551,-0.011770674784373325,0.18454087417471787,-0.358924,0.025641025641025772
2019-02,0.042999982833862305,0.07299995422363281,-0.002875038504979943,0.06376650393745686,-0.031099999999999905,-0.050000000000000044
2019-03,-0.05499982833862305,-0.19900012016296387,0.005972608382246891,0.05103107491526604,0.3423879999999999,0.0
2019-04,0.039999961853027344,2.384185791015625e-07,0.0033780325519501275,0.0626870717662924,0.13391700000000006,-0.05263157894736836
2019-05,-0.07500004768371582,-0.252000093460083,0.011222199551112144,-0.16288530546497315,-0.20621200000000006,0.0277777777777779
2019-06,-0.25799989700317383,0.0409998893737793,-0.003631961259079941,0.09289721907856308,-0.14174299999999995,-0.027027027027027084
2019-07,-0.005000114440917969,-0.23199987411499023,-0.0038477116241394382,0.0018813170524205614,0.16298000000000012,0.0277777777777779
2019-08,-0.09700000286102295,-0.4229999780654907,0.016263468184590346,-0.05940599604230057,-0.06168500000000021,0.0
2019-09,-0.1629999876022339,0.2349998950958252,0.001300260052010449,-0.018693263299828122,-0.038474999999999815,-0.05405405405405406
2019-10,-0.27199995517730713,0.125,-0.006892418339826123,0.0020344111516998886,0.05273799999999995,0.028571428571428692
2019-11,0.0419999361038208,-0.22899985313415527,-0.0053309193321263715,0.01827238571785239,0.2872349999999999,0.0
2019-12,-0.034999966621398926,0.21999990940093994,-0.007786429365962189,0.10676098241491583,0.23385200000000017,0.0
2020-01,0.004999995231628418,-0.4390000104904175,-0.004790052996331062,-0.15558466731636056,0.20144199999999968,-0.02777777777777779
2020-02,-0.2799999713897705,-0.10800004005432129,0.011367127496159757,-0.13188523798760665,-0.15169799999999967,0.0
2020-03,-1.2000000197440386,0.4910000879317522,0.037059538274605064,-0.5424486079039064,-0.7955470000000002,0.25714285714285734
2020-04,0.06000000424683094,-1.336000058799982,0.019429798867408588,-0.08007809698756252,-1.2102302999999999,2.3409090909090904
2020-05,0.03800000250339508,0.04800002463161945,-0.004788813332056274,0.8837580356172043,-0.21117030000000003,-0.10204081632653061
2020-06,0.006999999284744263,0.035999998450279236,-0.020594745452795715,0.10650883630671548,0.5278067,-0.16666666666666663
2020-07,-0.0520000085234642,-0.057999975979328156,-0.005207821558416037,0.02546473105024627,0.34034870000000006,-0.07272727272727275
2020-08,0.012000001966953278,0.09299999475479126,-0.012840774397471333,0.05810777566397474,0.32356319999999994,-0.17647058823529405
2020-09,-0.009999997913837433,0.005999967455863953,-0.006904142485491316,-0.05609010456263208,0.06167999999999996,-0.059523809523809534
2020-10,-0.0020000040531158447,0.17500003427267075,-0.006952141057934513,-0.11014421110697159,-0.18925899999999984,-0.12658227848101267
2020-11,-0.007999993860721588,-0.010000042617321014,-0.01562500000000011,0.2668342831172523,-0.007530000000000037,-0.02898550724637683
2020-12,-0.01000000536441803,0.07500002533197403,-0.02020202020202011,0.07013675109117257,0.18746899999999989,0.0
2021-01,-0.016999997198581696,0.18300005048513412,-0.004628655585945718,0.07584501794016263,0.03776500000000005,-0.059701492537313494
2021-02,-0.013000000268220901,0.3629999868571758,0.003910378355527211,0.17816090232058546,0.27644500000000005,-0.015873015873015817
2021-03,-0.02199999988079071,0.29500001296401024,0.018633540372670954,-0.03804878296890879,0.9435470000000001,-0.016129032258064613
2021-04,-0.01000000024214387,-0.12700000917539,0.0006200909466720361,0.0747126774009943,1.539933,0.0
2021-05,0.005000000353902578,-0.06500007212162018,-0.006197066721751687,0.043095278151300986,0.8330120000000001,-0.0491803278688524
2021-06,0.03199999872595072,-0.16500000981613994,0.010081064227811298,0.10781063870295693,0.39874399999999977,0.017241379310344973
2021-07,0.0,-0.17199999745935202,0.014096100421854052,0.006533220628337277,-0.025976,-0.0847457627118644
2021-08,0.0,0.06500005722045898,0.0022321428571427937,-0.0736984066687204,-0.11420299999999983,-0.03703703703703709
2021-09,-0.011999998241662979,0.2370000220835209,-0.001012350678274876,0.09532844933280105,0.13907699999999945,-0.07692307692307698
2021-10,0.019999999552965164,-0.0040000006556510925,0.008309687880016181,0.11382115226534961,0.8315200000000003,-0.0625
2021-11,0.0,-0.09400008246302605,0.008140703517588,-0.20808902061926726,0.5871339999999998,-0.06666666666666665
2021-12,-0.015000000596046448,0.08400000631809235,0.007078058020137501,0.13644603713594505,0.22740000000000027,-0.07142857142857151
2022-01,0.13999999314546585,0.11499998718500137,-0.0011878835874082894,0.17205162344002423,0.4434700000000005,0.025641025641025772
2022-02,0.11499999463558197,0.08200003951787949,-0.0006937561942518267,0.08587634218703699,0.3911909999999992,-0.050000000000000044
2022-03,0.20500001311302185,0.3979998975992203,0.01596746999900822,0.04763892081530274,0.671392,-0.05263157894736836
2022-04,0.3150000274181366,0.45000016689300537,0.007028504490433463,0.04397690183278935,-0.28382599999999947,0.0
2022-05,0.22199994325637817,0.05000010132789612,0.029274912756882543,0.09532902373485719,0.32288100000000064,0.0
2022-06,0.5700000524520874,-0.22000032663345337,0.011678282162365772,-0.07770119625874239,0.47824699999999964,0.0
2022-07,0.6980000734329224,-0.45799994468688965,0.016570471048221957,-0.06751133931002895,-0.5349430000000002,-0.02777777777777779
2022-08,0.5619997978210449,0.6270002126693726,-0.004670329670329765,-0.09196916895379592,-0.26212300000000077,0.05714285714285716
2022-09,0.32000017166137695,0.9129996299743652,0.023553224767687952,-0.11233952925913171,-0.061021999999999466,-0.05405405405405406
2022-10,0.7949998378753662,-0.20199942588806152,0.015550561797752938,0.08856461321828868,-0.45624299999999973,0.05714285714285716
2022-11,0.2779998779296875,0.14299988746643066,-0.024871658700654997,-0.0691089311441182,-0.6351040000000001,-0.027027027027027084
2022-12,0.007000446319580078,0.44699931144714355,-0.0248706544431333,-0.0036002595225353984,-0.6559220000000003,-0.02777777777777779
2023-01,0.309999942779541,-0.6529994010925293,-0.0162896769989761,-0.017318706113278015,-0.04425399999999957,-0.02857142857142858
2023-02,0.1399998664855957,0.556999921798706,0.004731264193792661,-0.023075943089187922,-0.3745340000000006,0.05882352941176472
2023-03,-0.125,-0.15700006484985352,0.005933320776040585,-0.017910510423802206,-1.0506389999999994,-0.02777777777777779
2023-04,0.3379998207092285,-0.5049998760223389,-0.008238928939237833,0.014668965735578743,-0.0546540000000002,-0.02857142857142858
2023-05,0.3250002861022949,0.1979997158050537,0.007552157084867339,-0.11318054935616173,-0.8827110000000005,0.08823529411764719
2023-06,-0.0950002670288086,0.6020004749298096,0.004591024079452666,0.03745048008379448,-1.0784309999999997,-0.027027027027027084
2023-07,0.0950002670288086,-0.05000042915344238,-0.009419884349934793,0.1579841981672605,0.20860199999999995,-0.02777777777777779
